timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/16 15:48:14.925, 19, 3, 2475, 47.83, 1590, 78, P0
2026/08/16 15:48:15.431, 75, 26, 2475, 60.00, 1590, 79, P0
2026/08/16 15:48:15.938, 21, 9, 2475, 47.04, 1590, 78, P0
2026/08/16 15:48:16.444, 33, 12, 2475, 55.67, 1590, 79, P0
2026/08/16 15:48:16.952, 54, 15, 2475, 56.66, 1590, 79, P0
2026/08/16 15:48:17.459, 59, 19, 2475, 57.64, 1590, 79, P0
2026/08/16 15:48:17.965, 28, 9, 2475, 47.80, 1590, 79, P0
2026/08/16 15:48:18.471, 78, 24, 2475, 64.04, 1590, 79, P0
2026/08/16 15:48:18.978, 46, 13, 2475, 48.59, 1590, 79, P0
2026/08/16 15:48:19.486, 30, 8, 2475, 60.39, 1590, 80, P0
2026/08/16 15:48:19.993, 19, 6, 2475, 48.42, 1590, 79, P0
2026/08/16 15:48:20.499, 42, 13, 2475, 56.76, 1590, 80, P0
2026/08/16 15:48:21.007, 13, 2, 2475, 55.51, 1590, 80, P0
2026/08/16 15:48:21.514, 46, 10, 2475, 60.49, 1590, 80, P0
