monotonic_seconds,system_cpu_percent,training_process_cpu_percent,training_tree_cpu_percent,training_tree_rss_mb,system_disk_read_mb_s,system_disk_write_mb_s
153161.007375576,18.2,97.4,97.4,3877.20703125,0.0,0.0
153161.534990308,14.9,108.8,108.8,3877.22265625,0.0,0.05182522083355859
153162.078931074,18.5,92.1,92.1,3877.23046875,0.0,0.0
153162.62230475,20.2,100.9,100.9,3877.25,0.0,0.0
153165.879307269,16.0,38.1,38.1,3877.28515625,0.0,0.010794050601691797
153166.415952048,18.8,68.9,68.9,3877.3203125,0.0,0.0
153166.920301717,19.0,86.6,86.6,3877.3359375,0.0,0.0
153167.430208255,19.5,88.6,88.6,3878.4921875,0.0,0.0
153167.939980936,19.9,100.5,100.5,3880.015625,0.0,0.0
153168.444284597,20.7,63.0,63.0,3881.4296875,0.0,0.0
153168.95401662,16.8,113.2,113.2,3881.44921875,0.0,0.0
153169.482718207,17.8,97.4,97.4,3881.44921875,0.0,0.0
153169.99176664,18.9,118.2,118.2,3881.4609375,0.0,0.0
153170.531180067,14.9,101.6,101.6,3881.46875,0.0,0.03620831262873815
153171.03731859,18.9,113.1,113.1,3881.4921875,0.0,0.0
153171.547509812,14.4,101.9,101.9,3881.51171875,0.0,0.0
153172.051908999,20.9,106.5,106.5,3868.8046875,0.0,0.0
153172.55864217,17.2,107.7,107.7,3868.83984375,0.0,0.0
153173.085941044,18.0,101.7,101.7,3868.90625,0.0,0.0
153173.589606152,22.1,91.4,91.4,3928.390625,0.0,0.0
153174.093874376,21.7,114.5,114.5,3861.4765625,0.0,0.0
153174.602467829,20.3,114.1,114.1,3895.36328125,0.0,0.0
153175.1107097,14.7,114.5,114.5,3873.41796875,0.0,0.061486472845915345
153175.614423699,18.1,105.3,105.3,3902.52734375,0.0,0.0
153176.117829219,16.4,101.3,101.3,3873.4375,0.0,0.0
153176.623613376,17.1,105.9,105.9,3873.4609375,0.0,0.0
153177.132130594,18.1,91.2,91.2,3873.4609375,0.0,0.0
153177.636652899,19.6,103.0,103.0,3873.4765625,0.0,0.0
153178.141246875,20.4,101.0,101.0,3873.48046875,0.0,0.0
153178.6461287,21.9,81.3,81.3,3873.48046875,0.0,0.0
153179.14951336,22.7,11.9,11.9,3873.49609375,0.0,0.0
153179.656544825,16.3,2.0,2.0,3873.49609375,0.0,0.0
153180.162401495,18.7,0.0,0.0,3873.5,0.0,0.0
153180.778017207,14.7,8.1,8.1,3893.7578125,0.0,0.044416913778690295
153181.28590825,16.7,70.3,70.3,3877.03125,0.0,0.0
153181.809999452,17.0,90.4,90.4,3877.03125,0.0,0.0
153182.314942915,12.8,0.0,0.0,3877.03515625,0.0,0.0
153182.818698847,16.0,31.0,31.0,3877.05859375,0.0,0.0
153183.338351625,15.1,94.1,94.1,3877.05859375,0.0,0.0
153183.844860141,19.3,53.4,53.4,3877.9609375,0.0,0.0
153184.349407776,16.9,103.0,103.0,3920.0,0.0,0.0
153184.856886306,22.9,113.7,113.7,3866.69921875,0.0,0.0
153185.394533605,20.6,108.6,108.6,3870.71484375,0.0,0.21069807327237822
153185.898652999,18.4,109.1,109.1,3883.640625,0.0,0.0
153186.402949591,18.7,91.3,91.3,3895.640625,0.0,0.0
