timestamp,utilization_gpu_percent,utilization_memory_percent,memory_used_mb,power_draw_w,clock_sm_mhz,temperature_c,pstate
2026/08/19 22:52:52.170, 38, 7, 885, 57.41, 1590, 75, P0
2026/08/19 22:52:53.177, 27, 6, 885, 47.41, 1590, 75, P0
2026/08/19 22:52:54.184, 67, 5, 885, 55.41, 1590, 75, P0
2026/08/19 22:52:55.195, 43, 6, 885, 47.21, 1590, 75, P0
2026/08/19 22:52:56.202, 37, 9, 885, 47.60, 1545, 75, P0
2026/08/19 22:52:57.209, 6, 1, 885, 46.33, 1590, 75, P0
2026/08/19 22:52:58.216, 6, 1, 885, 49.74, 1590, 74, P0
2026/08/19 22:52:59.224, 14, 1, 885, 33.72, 585, 73, P0
2026/08/19 22:53:00.232, 19, 4, 885, 33.92, 585, 73, P0
2026/08/19 22:53:01.249, 31, 8, 885, 33.53, 585, 73, P0
2026/08/19 22:53:02.258, 37, 11, 885, 38.69, 585, 72, P0
2026/08/19 22:53:03.268, 33, 10, 885, 39.33, 585, 72, P0
2026/08/19 22:53:04.283, 24, 5, 885, 34.30, 585, 72, P0
2026/08/19 22:53:05.295, 26, 3, 885, 33.92, 585, 72, P0
2026/08/19 22:53:06.305, 36, 6, 885, 33.03, 585, 72, P0
2026/08/19 22:53:07.318, 6, 2, 885, 33.03, 885, 72, P0
2026/08/19 22:53:08.333, 25, 4, 885, 45.37, 1425, 72, P0
2026/08/19 22:53:09.342, 27, 6, 885, 46.42, 1590, 73, P0
2026/08/19 22:53:10.349, 53, 8, 885, 47.08, 1590, 74, P0
2026/08/19 22:53:11.356, 43, 9, 885, 51.05, 1590, 74, P0
2026/08/19 22:53:12.363, 33, 8, 885, 52.46, 1590, 74, P0
2026/08/19 22:53:13.372, 84, 6, 885, 46.62, 1590, 74, P0
2026/08/19 22:53:14.379, 14, 3, 885, 54.10, 1590, 75, P0
2026/08/19 22:53:15.386, 16, 3, 885, 46.92, 1590, 75, P0
2026/08/19 22:53:16.394, 24, 4, 885, 48.63, 1590, 75, P0
