split,feature,bin,lower,upper,scope,n_samples,r2,smape,rmse
exemplar,loop_block_fraction,3,0.02133333310484886,0.03404255211353302,overall,208,-0.19191655286441608,88.43247698671667,5396.076227311795
exemplar,loop_block_fraction,3,0.02133333310484886,0.03404255211353302,resource,208,-0.5296715264348282,76.37261047061659,7639.125356515899
exemplar,loop_block_fraction,3,0.02133333310484886,0.03404255211353302,timing,208,0.48359339427640813,112.55221001891681,909.9779689035881
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,overall,157,-0.19559774158947432,81.25906155069322,4077.753002410773
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,resource,157,-0.5116472683124174,72.11733366436465,5835.037272503258
exemplar,block_scc_fraction,0,0.5146276595744681,0.5193298969072165,timing,157,0.4365013118564117,99.54251732335035,563.1844622258052
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,overall,207,-2.2124254463074333,90.19090707701623,3537.505656586147
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,resource,207,-3.4513885060510594,89.50814041246456,5015.165836900044
exemplar,block_scc_fraction,1,0.5193298969072165,0.5231362467866324,timing,207,0.2655006731798185,91.5564404061196,582.1852959583515
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,overall,225,-0.2753491096232605,81.7598378920133,5018.859997301927
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,resource,225,-0.5960300814476569,82.27036574672155,7292.315742506331
exemplar,block_scc_fraction,2,0.5231362467866324,0.7368421052631579,timing,225,0.3660128340255323,80.7387821825968,471.94850689311926
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,overall,210,-0.42572144287551256,88.40549754886275,6608.228743728669
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,resource,210,-0.8145968282205447,79.59437653428553,9414.974949726502
exemplar,block_scc_fraction,3,0.7368421052631579,0.8608923884514436,timing,210,0.3520293278145516,106.0277395780172,994.7363317330039
exemplar,call_depth,0,2.0,4.0,overall,106,0.3810863577659726,53.64073652273797,8056.600926232007
